Date,Person_ID,Age,Gender,Sleep Start Time,Sleep End Time,Total Sleep,SleepQ,Exercise(mins/day),Caffeine Intake (mg),Screen Time Before Bed (mins),Work Hours (hrs/day),Productivity Score,Mood Score,Stress Level
2024-02-15,4748,55.0,Female,21.27,2.39,5.12,10.0,34.0,110.0,101.0,8.24750142729675,6,4,8
2024-01-29,9931,43.0,Female,20.32,3.09,6.77,1.0,57.0,282.0,169.0,10.161265694056768,9,2,5
2024-05-13,5063,49.0,Male,20.53,4.73,8.2,7.0,56.0,125.0,11.0,4.010829005723745,5,4,7
2024-08-15,5402,26.0,Other,23.53,7.06,7.53,8.0,71.0,44.0,58.0,6.423325830665541,3,9,2
2024-08-13,4276,32.0,Other,23.42,6.83,7.41,8.0,8.0,118.0,132.0,8.245898842294686,4,2,6
2024-08-20,6690,43.0,Other,21.93,5.55,7.61,10.0,44.0,266.0,103.0,11.251367711315496,1,1,4
2024-04-11,1215,48.0,Male,21.82,5.77,7.95,2.0,4.0,83.0,51.0,5.842007365684117,8,6,1
2024-08-13,3783,38.0,Female,20.08,1.96,5.87,6.0,61.0,209.0,77.0,8.37261713625836,3,6,8
2024-08-22,9811,50.0,Male,23.17,7.63,8.47,6.0,40.0,271.0,67.0,11.61143848289466,8,10,9
2024-11-27,6258,54.0,Male,21.3,2.68,5.38,6.0,81.0,153.0,133.0,5.520861198269821,3,2,1
2024-04-16,9436,33.0,Female,21.9,4.36,6.46,10.0,7.0,93.0,64.0,7.665877203142671,1,4,8
2024-08-29,6973,,Female,23.13,7.81,8.68,4.0,27.0,254.0,170.0,4.368453873519651,10,8,2
2024-02-24,6722,39.0,Male,22.93,5.45,6.51,10.0,8.0,247.0,154.0,11.638775944307746,1,9,7
2024-08-28,3451,47.0,Other,22.8,5.52,6.72,10.0,77.0,16.0,17.0,11.93953831499823,4,5,2
2024-11-19,4008,18.0,Female,21.73,7.11,9.37,7.0,9.0,202.0,40.0,4.31143970660534,10,1,1
2024-10-04,2772,58.0,Male,23.07,7.16,8.1,8.0,50.0,148.0,98.0,6.610707447455898,3,3,7
2024-10-29,7297,57.0,Male,20.22,4.62,8.4,10.0,83.0,241.0,115.0,5.635687088437694,8,9,3
2024-04-21,1614,45.0,Female,20.43,1.28,4.85,3.0,36.0,194.0,110.0,10.487028648063347,8,4,2
2024-01-24,4075,20.0,Female,20.8,4.0,7.2,8.0,22.0,68.0,94.0,5.0229344097793405,9,9,9
2024-07-06,6445,54.0,Male,21.65,3.28,5.63,6.0,84.0,211.0,2.0,11.061875045387376,6,4,6
2024-08-26,4240,22.0,Male,22.95,4.96,6.01,5.0,24.0,111.0,154.0,6.171508621073602,9,6,4
2024-02-08,6141,38.0,Female,20.12,3.92,7.81,7.0,30.0,201.0,31.0,5.338570432008483,9,1,10
2024-08-01,3832,21.0,Other,20.97,5.26,8.3,6.0,64.0,190.0,50.0,6.9542461617243285,9,8,2
2024-04-13,4854,49.0,Other,22.08,7.19,9.1,7.0,38.0,125.0,56.0,6.192572714737528,9,9,6
2024-09-18,2363,20.0,Male,22.8,6.94,8.14,7.0,63.0,64.0,80.0,7.044141678959156,4,4,2
2024-12-04,9234,52.0,Female,21.53,6.88,9.35,7.0,3.0,215.0,58.0,8.008703042097576,6,9,1
2024-06-16,3240,22.0,Other,23.08,4.18,5.09,3.0,18.0,203.0,79.0,5.0537202286327485,10,9,4
2024-04-04,1451,,Female,23.35,7.21,7.86,5.0,71.0,6.0,118.0,8.573967865149989,7,3,3
2024-07-28,5595,33.0,Male,20.18,2.12,5.94,5.0,26.0,139.0,144.0,11.479955454710122,5,9,5
2024-04-27,1887,50.0,Female,21.78,3.95,6.17,6.0,,46.0,166.0,11.555588661554427,4,6,7
2024-03-19,7358,36.0,Female,20.92,6.37,9.45,8.0,81.0,201.0,104.0,11.84294992753748,10,10,1
2024-11-17,1517,22.0,Female,20.07,1.52,5.45,4.0,40.0,218.0,176.0,7.180899028422965,3,10,2
2024-12-10,9399,19.0,Female,21.35,2.57,5.22,7.0,38.0,218.0,156.0,11.404177662815048,4,9,6
2024-05-27,4554,19.0,Female,20.55,4.57,8.02,6.0,78.0,282.0,9.0,7.605491799511305,6,9,4
2024-02-28,3555,19.0,Male,23.0,4.09,5.09,9.0,9.0,78.0,58.0,9.89228182667834,5,8,6
2024-12-21,9801,47.0,Male,20.45,4.09,7.64,4.0,6.0,136.0,163.0,11.517212090348066,10,4,9
2024-08-24,3093,59.0,Female,23.62,4.63,5.01,2.0,26.0,53.0,177.0,4.741003864410938,5,9,4
2024-04-02,3426,26.0,Other,21.3,4.75,7.45,1.0,42.0,40.0,169.0,9.606941086891457,8,7,1
2024-09-01,9342,49.0,Other,23.53,5.11,5.57,5.0,42.0,289.0,39.0,6.838886645969183,2,3,10
2024-06-09,5426,33.0,Female,21.78,3.95,6.17,2.0,37.0,126.0,18.0,7.948007937235266,8,3,10
2024-12-23,2014,44.0,Female,23.83,8.19,8.35,1.0,72.0,106.0,88.0,6.668854312232345,1,6,5
2024-05-16,2873,38.0,Female,20.95,2.69,5.74,6.0,39.0,113.0,106.0,11.490244971751412,2,2,6
2024-05-18,8352,30.0,Female,23.1,3.88,4.78,6.0,87.0,206.0,128.0,10.115525824604036,6,2,9
2024-04-11,6103,46.0,Male,20.15,5.36,9.21,2.0,70.0,108.0,46.0,9.481074478995872,3,4,5
2024-05-08,1195,29.0,Other,23.68,6.86,7.18,5.0,60.0,51.0,87.0,10.314342786557486,7,7,5
2024-02-05,7121,59.0,Female,22.25,7.13,8.88,5.0,60.0,136.0,5.0,8.426969517998174,3,7,6
2024-04-27,1086,34.0,Other,23.03,5.61,6.57,6.0,72.0,284.0,164.0,7.288748871043518,4,7,1
2024-09-03,4687,38.0,Female,20.08,4.53,8.45,6.0,32.0,208.0,125.0,5.325985415721766,10,3,10
2024-05-17,9306,53.0,Female,20.68,4.22,7.54,7.0,46.0,245.0,126.0,5.873626967410673,8,8,9
2024-06-23,4360,50.0,Other,22.15,4.71,6.56,10.0,64.0,140.0,128.0,9.05135136974701,1,5,7
2024-05-07,5951,43.0,Male,22.2,4.66,6.46,1.0,66.0,6.0,57.0,8.062440511670232,5,1,1
2024-03-02,7314,42.0,Other,20.03,3.34,7.3,5.0,31.0,281.0,123.0,11.052507639526056,6,9,8
2024-11-07,4904,46.0,Male,21.25,2.77,5.52,3.0,70.0,205.0,156.0,5.467537571227476,2,9,3
2024-05-18,4764,47.0,Male,23.28,8.29,9.01,2.0,7.0,21.0,5.0,7.115239511831002,9,8,4
2024-11-30,9923,35.0,Female,20.73,6.18,9.45,4.0,63.0,220.0,122.0,4.342700440952906,3,3,3
2024-06-30,9397,57.0,Other,22.05,4.87,6.82,4.0,74.0,121.0,106.0,11.434307218096476,2,1,9
2024-12-13,1670,51.0,Male,23.23,3.98,4.74,4.0,7.0,200.0,57.0,10.255679817263673,7,10,4
2024-07-27,6330,46.0,Other,22.45,3.92,5.47,6.0,28.0,214.0,130.0,7.465304890521331,10,4,10
2024-09-01,4645,59.0,Female,20.2,4.26,8.06,8.0,58.0,39.0,129.0,7.398806742944695,10,1,10
2024-01-02,7539,43.0,Other,21.52,4.17,6.66,6.0,66.0,165.0,60.0,6.596094401402737,5,10,4
2024-10-04,4046,32.0,Other,23.52,7.82,8.3,6.0,87.0,203.0,160.0,7.458769811226778,1,5,6
2024-03-10,5500,49.0,Other,22.07,5.72,7.65,2.0,47.0,216.0,55.0,5.608521216399561,8,8,7
2024-04-13,5172,55.0,Female,21.12,2.86,5.75,6.0,37.0,175.0,26.0,11.991140896266325,10,3,3
2024-12-16,7396,30.0,Male,22.85,7.81,8.96,5.0,53.0,290.0,85.0,4.11505156857668,8,2,1
2024-12-21,7047,32.0,Other,21.57,6.76,9.19,5.0,84.0,124.0,137.0,7.1247488606542575,4,3,2
2024-03-14,1572,42.0,Other,22.38,4.78,6.4,2.0,54.0,27.0,58.0,7.754281818606323,5,2,4
2024-09-02,6232,59.0,Female,20.22,0.98,4.77,2.0,26.0,54.0,119.0,11.533535893264244,5,5,7
2024-02-28,3904,58.0,Female,21.35,2.63,5.28,7.0,3.0,192.0,142.0,5.633332473345944,6,6,2
2024-07-27,5749,37.0,Female,23.53,7.08,7.55,8.0,19.0,221.0,165.0,8.287480630816946,8,10,2
2024-10-19,3789,19.0,Female,21.17,4.63,7.46,8.0,42.0,149.0,147.0,4.253950122983909,8,10,1
2024-05-07,3387,33.0,Female,21.7,3.26,5.56,8.0,47.0,154.0,87.0,11.076666343369505,9,3,3
2024-07-30,2257,34.0,Other,22.9,6.49,7.59,5.0,19.0,230.0,52.0,11.802745067832564,1,1,10
2024-12-15,7034,28.0,Female,21.1,2.65,5.55,2.0,19.0,49.0,101.0,11.539067632018217,4,5,4
2024-10-19,9775,57.0,Other,23.17,5.3,6.13,8.0,55.0,59.0,137.0,6.051704488134128,1,4,4
2024-04-10,6457,55.0,Other,23.92,4.83,4.91,2.0,30.0,10.0,45.0,10.4304391238678,5,6,10
2024-05-07,7381,41.0,Other,23.78,5.15,5.37,7.0,16.0,64.0,56.0,9.721491638241927,5,8,2
2024-09-21,6208,35.0,Other,23.65,7.47,7.82,10.0,14.0,166.0,12.0,11.915609047720451,9,8,4
2024-08-05,8124,35.0,Male,23.13,6.1,6.96,6.0,82.0,248.0,47.0,7.254438407613788,7,7,4
2024-07-05,3535,30.0,Male,20.8,2.18,5.38,3.0,76.0,187.0,89.0,10.95684865979822,6,4,7
2024-03-12,2695,55.0,Other,21.92,3.34,5.43,3.0,27.0,130.0,149.0,8.830807860322224,6,8,7
2024-03-12,5482,29.0,Male,22.5,5.87,7.37,5.0,61.0,126.0,168.0,6.021168244970293,5,10,4
2024-01-13,3985,37.0,Male,20.88,2.71,5.83,1.0,14.0,272.0,151.0,7.889043881719393,2,7,8
2024-09-20,1314,43.0,Other,22.2,5.04,6.84,1.0,27.0,188.0,15.0,8.922029226259312,6,2,1
2024-10-12,1870,30.0,Female,20.75,5.39,8.64,5.0,20.0,111.0,54.0,9.172803551589295,3,4,9
2024-06-28,3761,48.0,Male,22.85,4.74,5.89,9.0,51.0,136.0,110.0,5.285436677694761,3,2,9
2024-10-14,2806,29.0,Male,20.22,5.29,9.07,8.0,71.0,154.0,11.0,7.03801218335454,8,10,3
2024-05-18,8850,48.0,Male,20.52,3.8,7.28,5.0,84.0,55.0,133.0,6.927086476455044,6,5,3
2024-11-05,6831,58.0,Male,22.83,5.06,6.23,1.0,20.0,114.0,62.0,4.331993337464636,7,1,6
2024-05-26,2051,19.0,Female,22.6,7.52,8.92,4.0,85.0,217.0,176.0,6.252928336845054,10,4,10
2024-10-14,4176,53.0,Other,23.75,8.22,8.47,3.0,55.0,283.0,128.0,4.711917718850773,8,1,8
2024-07-26,7513,21.0,Female,23.43,4.4,4.96,8.0,75.0,286.0,118.0,11.744611051605869,9,2,3
2024-09-06,7653,59.0,Male,21.32,5.59,8.27,10.0,82.0,151.0,4.0,4.918375418010241,1,3,9
2024-06-29,7305,40.0,Other,21.32,5.6,8.29,4.0,86.0,175.0,111.0,6.173065450194957,9,2,3
2024-05-28,6552,39.0,Male,21.53,2.62,5.08,10.0,51.0,24.0,20.0,8.668840296064797,10,5,6
2024-04-22,8279,40.0,Other,21.33,5.94,8.6,6.0,22.0,191.0,39.0,7.196150276695478,9,4,1
2024-07-18,7646,28.0,Male,23.07,4.06,4.99,5.0,54.0,36.0,55.0,4.7373436677794585,6,5,9
2024-02-28,8616,57.0,Other,21.17,4.33,7.16,7.0,89.0,204.0,122.0,9.985286611101484,6,10,9
2024-04-12,4806,38.0,Other,21.9,2.98,5.08,9.0,75.0,277.0,39.0,11.915454126237051,1,1,9
2024-07-09,7837,59.0,Male,22.27,3.15,4.88,3.0,79.0,7.0,174.0,4.414287109862535,6,10,1
2024-06-14,5591,31.0,Male,21.57,3.17,5.61,8.0,60.0,142.0,53.0,10.095068894899551,1,5,8
2024-06-11,8984,40.0,Male,21.42,6.6,9.19,10.0,19.0,197.0,58.0,9.251276828005256,2,4,1
2024-09-05,5621,31.0,Male,22.72,3.8,5.08,3.0,62.0,238.0,162.0,4.614424386515372,3,4,4
2024-06-11,9095,57.0,Male,20.27,5.26,9.0,2.0,64.0,287.0,163.0,7.305380137661756,10,5,4
2024-10-22,9378,33.0,Female,23.73,5.33,5.6,2.0,30.0,258.0,135.0,8.019418297331011,9,7,2
2024-09-20,7726,56.0,Female,20.93,2.86,5.93,10.0,17.0,196.0,116.0,7.427663230790364,2,7,5
2024-12-15,9069,21.0,Male,22.08,3.84,5.76,2.0,14.0,95.0,5.0,6.6016895702096905,3,10,1
2024-04-05,6054,21.0,Male,20.3,2.53,6.23,6.0,69.0,290.0,21.0,5.059236907971637,6,7,10
2024-01-03,8483,29.0,Other,21.53,4.19,6.65,9.0,72.0,278.0,82.0,11.096954537789587,5,4,7
2024-01-30,3971,51.0,Male,23.78,6.49,6.71,10.0,77.0,93.0,118.0,10.439709843194036,9,3,4
2024-02-17,8905,27.0,Other,22.17,6.82,8.65,6.0,44.0,208.0,125.0,10.947276191575472,9,10,2
2024-02-23,6450,33.0,Male,22.28,7.07,8.79,10.0,15.0,261.0,107.0,6.509652096416522,10,4,7
2024-09-02,7785,43.0,Other,22.43,5.76,7.33,8.0,6.0,190.0,110.0,8.10546467005423,8,1,1
2024-10-18,9711,22.0,Female,23.58,6.33,6.75,5.0,29.0,150.0,143.0,6.655986353902121,7,4,5
2024-10-11,5290,32.0,Other,21.85,3.16,5.31,10.0,20.0,63.0,164.0,10.081287438321272,4,4,9
2024-11-21,5926,53.0,Female,21.52,5.42,7.9,5.0,53.0,29.0,44.0,6.700259727070551,2,6,4
2024-01-22,1691,53.0,Male,22.83,5.39,6.56,6.0,78.0,147.0,8.0,8.364656974336532,2,2,5
2024-12-08,7781,28.0,Male,21.95,2.62,4.67,2.0,76.0,297.0,136.0,5.249612063444794,7,4,3
2024-06-07,6308,48.0,Other,22.87,7.21,8.34,4.0,9.0,129.0,59.0,9.322921667351237,7,5,8
2024-05-08,6002,38.0,Other,21.77,6.36,8.59,1.0,74.0,46.0,105.0,10.331708327116152,10,8,4
2024-04-17,7553,28.0,Female,22.17,6.9,8.73,3.0,26.0,181.0,48.0,9.460259676301773,6,4,6
2024-10-10,5873,59.0,Male,20.92,5.15,8.24,10.0,46.0,245.0,21.0,4.976059308615112,2,9,2
2024-06-08,6593,42.0,Female,23.65,4.78,5.13,10.0,72.0,9.0,95.0,10.45406051031301,4,7,2
2024-11-16,2409,48.0,,21.02,1.77,4.75,5.0,27.0,124.0,102.0,8.002228281662083,10,5,2
2024-08-03,4981,51.0,Female,23.35,4.57,5.22,4.0,44.0,21.0,126.0,9.58266228404136,4,8,9
2024-04-05,8697,55.0,Other,22.52,6.8,8.28,5.0,67.0,148.0,103.0,5.022197222319924,7,6,1
2024-03-27,3364,24.0,Female,23.23,4.21,4.97,9.0,53.0,43.0,97.0,6.546096331085807,4,7,8
2024-09-12,7010,31.0,Other,22.53,3.1,4.57,3.0,16.0,82.0,109.0,4.103179758316204,7,8,4
2024-10-17,1325,42.0,Other,21.02,4.55,7.54,9.0,71.0,246.0,128.0,6.519347556711166,7,7,6
2024-12-09,5042,46.0,Female,21.25,6.73,9.48,3.0,64.0,57.0,110.0,6.546432757538779,2,4,6
2024-01-08,3076,50.0,Other,23.57,7.4,7.83,4.0,19.0,72.0,166.0,10.982875372525315,6,3,6
2024-06-21,9362,30.0,Male,23.93,5.86,5.92,4.0,52.0,42.0,41.0,8.188508636238847,3,10,7
2024-10-25,8244,45.0,Male,23.92,4.7,4.79,7.0,50.0,267.0,10.0,9.102193134764732,6,2,3
2024-08-17,9105,45.0,Male,22.65,5.87,7.22,4.0,46.0,262.0,10.0,11.261883465420102,4,9,10
2024-12-23,9106,54.0,Female,20.38,5.5,9.12,9.0,53.0,115.0,117.0,9.024956249948572,1,7,10
2024-01-11,8382,40.0,Female,23.7,9.05,9.35,10.0,24.0,53.0,28.0,6.71444213847654,4,3,1
2024-07-26,2773,47.0,Male,20.23,2.99,6.76,9.0,50.0,105.0,46.0,8.93142541897496,6,4,10
2024-11-15,7360,59.0,Other,21.27,6.54,9.27,9.0,73.0,137.0,134.0,8.202067350252666,2,6,4
2024-06-09,3560,51.0,Male,23.7,7.69,7.99,4.0,0.0,70.0,177.0,10.975304490244044,3,8,8
2024-10-18,9947,44.0,Female,20.28,1.64,5.36,3.0,46.0,250.0,30.0,8.765438593292236,1,7,10
2024-02-08,4715,47.0,Female,21.17,5.62,8.46,4.0,17.0,89.0,0.0,6.584797613330698,10,7,10
2024-08-24,7533,23.0,Female,22.6,5.21,6.61,5.0,29.0,248.0,169.0,7.850223609753896,5,6,7
2024-09-02,1404,29.0,Other,20.53,3.87,7.33,5.0,14.0,257.0,179.0,4.192881547269335,6,2,3
2024-05-14,1421,54.0,Female,20.72,1.46,4.74,,10.0,67.0,122.0,8.704003707437028,1,2,8
2024-01-22,2473,23.0,Female,20.9,4.39,7.49,7.0,15.0,166.0,155.0,7.320999516277769,3,7,1
2024-09-21,5524,39.0,Male,22.07,6.39,8.32,10.0,38.0,270.0,156.0,4.098728368482992,3,3,10
2024-12-13,9220,32.0,Other,21.18,3.67,6.49,3.0,66.0,7.0,121.0,5.162613539364033,4,3,5
2024-02-14,9022,33.0,Male,22.78,4.29,5.51,5.0,70.0,14.0,70.0,4.352526892563051,9,6,8
2024-04-22,3313,33.0,Female,23.92,6.67,6.76,2.0,11.0,187.0,153.0,10.054064721975426,9,4,9
2024-10-05,6649,30.0,Other,21.45,2.33,4.88,9.0,50.0,55.0,154.0,10.127772598841432,9,8,4
2024-08-07,8235,51.0,Other,21.12,4.37,7.25,8.0,47.0,93.0,172.0,5.895391951173788,9,4,6
2024-12-03,9558,35.0,Female,21.9,2.96,5.06,2.0,54.0,202.0,146.0,11.940116961295772,5,10,6
2024-02-14,5658,39.0,Other,23.88,5.36,5.47,7.0,59.0,186.0,32.0,10.660894186609047,4,1,5
2024-04-08,1126,52.0,Female,20.37,3.71,7.34,6.0,15.0,27.0,,7.168007731084922,8,7,7
2024-08-01,5180,43.0,Male,20.67,2.21,5.54,7.0,63.0,157.0,76.0,8.750245055547618,7,1,5
2024-11-08,6014,44.0,Male,23.28,4.13,4.85,8.0,50.0,169.0,134.0,10.241701188285068,4,6,9
2024-09-01,3156,48.0,Male,21.65,5.2,7.55,1.0,86.0,147.0,100.0,11.295676673597065,1,9,2
2024-01-25,9488,23.0,Other,20.62,1.57,4.96,2.0,39.0,258.0,116.0,7.773195926004763,8,3,2
2024-08-28,8036,41.0,Male,22.0,3.48,5.48,1.0,88.0,225.0,146.0,10.467159058432184,9,6,3
2024-11-24,8209,36.0,Male,21.25,2.74,5.49,7.0,17.0,33.0,88.0,8.441070294025508,6,5,10
2024-03-10,8016,56.0,Other,21.15,4.24,7.09,4.0,17.0,87.0,124.0,10.49492899208304,4,8,9
2024-04-18,7297,21.0,Male,23.23,4.5,5.27,4.0,68.0,246.0,4.0,8.516725111467707,2,2,4
2024-04-18,6214,58.0,Other,23.75,4.54,4.79,5.0,10.0,98.0,41.0,10.872894061175332,8,5,10
2024-03-13,1198,19.0,Female,23.98,5.53,5.55,8.0,63.0,150.0,156.0,6.427084349033065,3,5,7
2024-08-10,7232,48.0,Female,23.72,4.49,4.77,2.0,24.0,12.0,121.0,8.600484587670518,10,7,6
2024-07-13,3933,37.0,Male,22.35,4.88,6.53,3.0,61.0,143.0,127.0,11.274021555495938,4,9,7
2024-02-04,7326,31.0,Male,22.62,6.32,7.71,3.0,48.0,143.0,110.0,6.139322227776861,3,8,2
2024-08-07,7738,59.0,Male,22.73,7.53,8.79,10.0,33.0,35.0,152.0,11.294549029488731,2,7,6
2024-10-11,4197,42.0,Other,20.75,4.48,7.73,10.0,27.0,74.0,165.0,4.041117020684482,3,10,5
2024-02-23,2894,47.0,Other,23.83,9.06,9.23,6.0,58.0,108.0,128.0,8.78271989476548,8,8,6
2024-07-14,1378,20.0,Female,20.65,5.45,8.8,1.0,79.0,229.0,171.0,5.556280265347873,10,5,1
2024-06-26,6603,54.0,Male,22.27,5.07,6.8,5.0,47.0,223.0,2.0,9.67511057459509,3,4,1
2024-01-24,6969,31.0,Female,22.23,7.54,9.31,2.0,35.0,246.0,7.0,9.561499729680524,9,2,8
2024-12-17,2907,30.0,Male,21.23,3.52,6.29,9.0,81.0,191.0,152.0,5.106972757764453,8,6,2
2024-07-27,5435,38.0,Male,20.35,1.83,5.48,2.0,42.0,272.0,79.0,6.053177657488766,2,4,5
2024-12-15,7468,22.0,Other,20.6,2.12,5.52,5.0,41.0,184.0,65.0,4.001816305746044,4,6,6
2024-10-04,3721,46.0,Female,22.75,7.63,8.88,7.0,64.0,96.0,0.0,4.953125375968385,4,2,1
2024-10-10,2128,53.0,Female,21.25,2.91,5.66,2.0,87.0,55.0,112.0,7.134487156937373,2,6,1
2024-08-16,9362,56.0,Male,21.27,6.07,8.81,7.0,53.0,285.0,97.0,7.685868801933391,3,7,8
2024-05-25,8942,57.0,Female,21.95,5.14,7.19,1.0,51.0,284.0,148.0,8.27728738460419,9,10,3
2024-07-02,4199,37.0,Other,21.12,3.16,6.04,1.0,23.0,82.0,62.0,4.491401034078661,3,6,4
2024-05-05,7568,59.0,Female,20.5,2.7,6.2,2.0,16.0,293.0,141.0,9.39214027907174,8,6,3
2024-02-25,2910,36.0,Male,23.55,8.6,9.05,1.0,51.0,197.0,164.0,5.375012097087394,1,5,5
2024-01-16,9683,57.0,Female,23.45,7.8,8.35,10.0,63.0,170.0,16.0,10.55699895638116,7,7,5
2024-11-22,3155,32.0,Female,21.73,4.2,6.47,7.0,18.0,1.0,9.0,5.554188568014411,1,5,6
2024-05-29,7943,58.0,Male,21.77,5.0,7.24,6.0,82.0,44.0,96.0,4.318491515566031,10,7,10
2024-04-06,8118,53.0,Male,22.43,7.67,9.24,2.0,54.0,96.0,79.0,11.850060619130216,7,10,3
2024-03-19,3460,51.0,Male,20.67,5.75,9.09,3.0,57.0,31.0,30.0,10.466145689730226,7,9,1
2024-03-01,7413,49.0,Female,22.15,3.39,5.24,2.0,29.0,227.0,148.0,7.056987955679785,1,1,10
2024-04-24,5078,59.0,Other,23.18,6.69,7.5,9.0,31.0,14.0,61.0,10.591981215039826,1,2,10
2024-05-09,5734,53.0,Female,22.2,4.41,6.21,7.0,59.0,277.0,73.0,9.80229667483644,5,6,9
2024-12-09,5704,34.0,Male,20.02,2.5,6.49,8.0,8.0,272.0,116.0,8.563275931229132,8,10,5
2024-05-28,1924,41.0,Female,20.27,1.74,5.48,4.0,44.0,81.0,16.0,6.976658039703168,1,4,2
2024-02-16,7250,26.0,Male,22.43,5.26,6.83,5.0,18.0,25.0,153.0,6.73706080089516,1,2,5
2024-05-10,1786,34.0,Male,23.8,5.86,6.06,3.0,48.0,54.0,153.0,6.906042813406482,4,4,5
2024-04-27,3349,53.0,Male,21.0,1.76,4.76,10.0,79.0,143.0,156.0,7.713631591617013,6,4,7
2024-08-20,3713,43.0,Female,22.53,6.78,8.24,4.0,62.0,67.0,153.0,11.65707866031837,1,10,1
2024-09-25,4661,41.0,Female,21.72,2.83,5.12,4.0,39.0,65.0,86.0,5.938829561094098,7,1,2
2024-03-24,2299,20.0,Other,23.65,8.0,8.35,4.0,77.0,271.0,82.0,6.733128901524815,6,4,6
2024-01-18,1523,47.0,Male,22.65,5.52,6.87,3.0,5.0,83.0,154.0,10.81124598313179,5,7,5
2024-01-11,1142,20.0,Female,20.37,4.81,8.45,9.0,14.0,92.0,16.0,8.144617321580489,8,5,9
2024-09-23,5517,25.0,Female,23.57,5.6,6.03,7.0,13.0,265.0,139.0,5.542964549516914,7,2,9
2024-01-10,2936,34.0,Other,21.5,4.66,7.16,7.0,3.0,105.0,84.0,8.937553816935733,4,2,5
2024-01-19,1641,29.0,Male,21.55,2.97,5.42,3.0,10.0,139.0,72.0,7.26311686805824,10,5,4
2024-01-10,6127,53.0,Male,21.18,4.22,7.03,6.0,84.0,148.0,49.0,4.557755406669836,4,8,7
2024-05-14,6413,39.0,Female,22.95,3.7,4.75,3.0,37.0,50.0,9.0,9.382047889975391,5,8,6
2024-12-06,7200,56.0,Male,22.28,3.16,4.87,9.0,75.0,297.0,26.0,6.042826801831212,9,4,10
2024-02-01,9216,28.0,Other,21.93,2.7,4.76,7.0,30.0,63.0,32.0,10.751947775536198,2,1,5
2024-08-13,9787,52.0,Other,21.88,5.65,7.77,8.0,71.0,29.0,171.0,5.850861138075272,7,4,1
2024-05-18,1193,43.0,Male,22.2,6.2,8.0,4.0,41.0,209.0,93.0,7.85613871821546,7,6,1
2024-05-19,5887,51.0,Male,20.12,1.48,5.36,5.0,25.0,181.0,12.0,6.5391108002230816,3,10,8
2024-07-04,4326,29.0,Female,22.72,8.04,9.32,5.0,85.0,257.0,126.0,9.464914285784372,10,10,8
2024-07-22,7159,40.0,Female,23.13,5.67,6.53,5.0,12.0,4.0,73.0,9.753875352353171,9,5,2
2024-05-22,6481,24.0,Other,22.23,3.65,5.42,5.0,69.0,64.0,131.0,5.806316417205033,10,5,7
2024-08-08,6972,44.0,Other,23.2,4.35,5.15,4.0,79.0,158.0,52.0,6.543237390186269,10,5,1
2024-08-07,8688,29.0,Male,21.85,4.29,6.44,8.0,68.0,225.0,76.0,7.562192198117635,10,10,6
2024-11-19,2204,50.0,Other,23.67,7.99,8.33,3.0,73.0,170.0,120.0,5.88470582595742,5,3,6
2024-11-02,3569,29.0,Female,23.5,7.21,7.71,8.0,35.0,280.0,97.0,10.414721347622448,3,9,5
2024-05-25,8082,52.0,Female,22.93,5.06,6.13,9.0,77.0,259.0,92.0,8.865691014131574,2,10,4
2024-03-09,3793,18.0,Other,23.42,4.51,5.09,8.0,34.0,173.0,169.0,9.392302939399654,10,1,6
2024-05-29,9624,26.0,Other,22.02,7.19,9.17,8.0,30.0,167.0,47.0,7.365892500548934,2,7,8
2024-06-25,7617,33.0,Male,22.2,7.02,8.82,4.0,79.0,194.0,112.0,4.665784529664578,9,2,7
2024-05-03,7960,29.0,Other,20.92,5.05,8.13,10.0,86.0,245.0,83.0,4.436882425707752,5,5,1
2024-02-06,5428,36.0,Female,20.28,1.66,5.38,4.0,83.0,18.0,108.0,5.611250473706818,9,5,4
2024-02-03,7468,27.0,Female,20.2,0.96,4.76,10.0,9.0,9.0,101.0,6.815078674776052,3,5,8
2024-07-11,7747,56.0,Female,20.48,1.18,4.7,9.0,16.0,68.0,57.0,5.0754674189564,4,8,6
2024-06-19,4555,50.0,Male,21.92,6.88,8.97,1.0,,107.0,9.0,8.077251606430085,9,1,7
2024-08-06,9283,33.0,Female,22.85,5.61,6.76,6.0,24.0,155.0,4.0,5.142514435782939,2,6,9
2024-04-02,2407,50.0,Male,20.03,4.64,8.6,3.0,39.0,152.0,126.0,6.862038106349714,7,4,4
2024-06-20,5052,40.0,Female,22.87,6.22,7.35,7.0,72.0,274.0,134.0,8.561453054037552,10,10,4
2024-11-24,5378,19.0,Other,21.58,5.83,8.24,5.0,38.0,245.0,80.0,11.060923660137966,8,4,6
2024-07-15,8837,29.0,Male,20.05,3.27,7.22,5.0,17.0,56.0,11.0,5.066614530740601,8,3,7
2024-07-27,5736,32.0,Male,22.45,5.37,6.92,3.0,85.0,282.0,108.0,10.47982994946778,1,5,1
2024-04-18,7784,27.0,Other,22.97,4.39,5.43,7.0,85.0,145.0,111.0,11.735748116946525,2,7,1
2024-03-22,2502,51.0,Other,23.28,4.44,5.16,9.0,72.0,199.0,178.0,11.665104958435968,5,4,7
2024-07-22,3241,31.0,Female,22.37,3.46,5.1,6.0,54.0,67.0,87.0,5.111751935092997,7,9,10
